Dep_Code,Dep_Name,Annee,PROD,REND,SURF,culture,saison,prixMoyen,rend_euro_par_ha,NOM_REGION,CODE_REGION,NUMERO_DEPARTEMENT,MOIS,STOCKS
91,Essonne,2015,28175.5,88.32,3190,maïs,Hiver (Stockage),157.8706452,1394.313538,Ile-de-France,11,91,10,50
91,Essonne,2015,28175.5,88.32,3190,maïs,Hiver (Stockage),157.8706452,1394.313538,Ile-de-France,11,91,11,10
91,Essonne,2015,28175.5,88.32,3190,maïs,Hiver (Stockage),157.8706452,1394.313538,Ile-de-France,11,91,12,40
91,Essonne,2015,28175.5,88.32,3190,maïs,Été (Récolte),174.3256452,1539.644098,Ile-de-France,11,91,4,20
91,Essonne,2015,28175.5,88.32,3190,maïs,Été (Récolte),174.3256452,1539.644098,Ile-de-France,11,91,5,70
91,Essonne,2015,28175.5,88.32,3190,maïs,Été (Récolte),174.3256452,1539.644098,Ile-de-France,11,91,6,70
91,Essonne,2015,28175.5,88.32,3190,maïs,Été (Récolte),174.3256452,1539.644098,Ile-de-France,11,91,7,0
91,Essonne,2015,28175.5,88.32,3190,maïs,Été (Récolte),174.3256452,1539.644098,Ile-de-France,11,91,8,40
91,Essonne,2015,28175.5,88.32,3190,maïs,Été (Récolte),174.3256452,1539.644098,Ile-de-France,11,91,9,30
91,Essonne,2016,16358.5,68.3,2395,maïs,Hiver (Stockage),153.1326667,1045.896113,Ile-de-France,11,91,1,90
91,Essonne,2016,16358.5,68.3,2395,maïs,Hiver (Stockage),153.1326667,1045.896113,Ile-de-France,11,91,2,70
91,Essonne,2016,16358.5,68.3,2395,maïs,Hiver (Stockage),153.1326667,1045.896113,Ile-de-France,11,91,3,40
91,Essonne,2016,16358.5,68.3,2395,maïs,Hiver (Stockage),153.1326667,1045.896113,Ile-de-France,11,91,10,60
91,Essonne,2016,16358.5,68.3,2395,maïs,Hiver (Stockage),153.1326667,1045.896113,Ile-de-France,11,91,11,20
91,Essonne,2016,16358.5,68.3,2395,maïs,Hiver (Stockage),153.1326667,1045.896113,Ile-de-France,11,91,12,40
91,Essonne,2016,16358.5,68.3,2395,maïs,Été (Récolte),169.8244068,1159.900698,Ile-de-France,11,91,4,50
91,Essonne,2016,16358.5,68.3,2395,maïs,Été (Récolte),169.8244068,1159.900698,Ile-de-France,11,91,5,90
91,Essonne,2016,16358.5,68.3,2395,maïs,Été (Récolte),169.8244068,1159.900698,Ile-de-France,11,91,6,70
91,Essonne,2016,16358.5,68.3,2395,maïs,Été (Récolte),169.8244068,1159.900698,Ile-de-France,11,91,7,70
91,Essonne,2016,16358.5,68.3,2395,maïs,Été (Récolte),169.8244068,1159.900698,Ile-de-France,11,91,8,10
91,Essonne,2016,16358.5,68.3,2395,maïs,Été (Récolte),169.8244068,1159.900698,Ile-de-France,11,91,9,10
91,Essonne,2017,23825,105.89,2250,maïs,Hiver (Stockage),175.234375,1855.556797,Ile-de-France,11,91,1,20
91,Essonne,2017,23825,105.89,2250,maïs,Hiver (Stockage),175.234375,1855.556797,Ile-de-France,11,91,2,90
91,Essonne,2017,23825,105.89,2250,maïs,Hiver (Stockage),175.234375,1855.556797,Ile-de-France,11,91,3,0
91,Essonne,2017,23825,105.89,2250,maïs,Hiver (Stockage),175.234375,1855.556797,Ile-de-France,11,91,10,40
91,Essonne,2017,23825,105.89,2250,maïs,Hiver (Stockage),175.234375,1855.556797,Ile-de-France,11,91,11,50
91,Essonne,2017,23825,105.89,2250,maïs,Hiver (Stockage),175.234375,1855.556797,Ile-de-France,11,91,12,70
91,Essonne,2017,23825,105.89,2250,maïs,Été (Récolte),161.3558,1708.596566,Ile-de-France,11,91,4,50
91,Essonne,2017,23825,105.89,2250,maïs,Été (Récolte),161.3558,1708.596566,Ile-de-France,11,91,5,80
91,Essonne,2017,23825,105.89,2250,maïs,Été (Récolte),161.3558,1708.596566,Ile-de-France,11,91,6,10
91,Essonne,2017,23825,105.89,2250,maïs,Été (Récolte),161.3558,1708.596566,Ile-de-France,11,91,7,80
91,Essonne,2017,23825,105.89,2250,maïs,Été (Récolte),161.3558,1708.596566,Ile-de-France,11,91,8,50
91,Essonne,2017,23825,105.89,2250,maïs,Été (Récolte),161.3558,1708.596566,Ile-de-France,11,91,9,0
91,Essonne,2018,21049,85.39,2465,maïs,Hiver (Stockage),159.2219672,1359.596378,Ile-de-France,11,91,1,40
91,Essonne,2018,21049,85.39,2465,maïs,Hiver (Stockage),159.2219672,1359.596378,Ile-de-France,11,91,2,70
91,Essonne,2018,21049,85.39,2465,maïs,Hiver (Stockage),159.2219672,1359.596378,Ile-de-France,11,91,3,60
91,Essonne,2018,21049,85.39,2465,maïs,Hiver (Stockage),159.2219672,1359.596378,Ile-de-France,11,91,10,10
91,Essonne,2018,21049,85.39,2465,maïs,Hiver (Stockage),159.2219672,1359.596378,Ile-de-France,11,91,11,40
91,Essonne,2018,21049,85.39,2465,maïs,Hiver (Stockage),159.2219672,1359.596378,Ile-de-France,11,91,12,50
91,Essonne,2018,21049,85.39,2465,maïs,Été (Récolte),181.9834921,1553.957039,Ile-de-France,11,91,4,10
91,Essonne,2018,21049,85.39,2465,maïs,Été (Récolte),181.9834921,1553.957039,Ile-de-France,11,91,5,80
91,Essonne,2018,21049,85.39,2465,maïs,Été (Récolte),181.9834921,1553.957039,Ile-de-France,11,91,6,20
91,Essonne,2018,21049,85.39,2465,maïs,Été (Récolte),181.9834921,1553.957039,Ile-de-France,11,91,7,60
91,Essonne,2018,21049,85.39,2465,maïs,Été (Récolte),181.9834921,1553.957039,Ile-de-France,11,91,8,50
91,Essonne,2018,21049,85.39,2465,maïs,Été (Récolte),181.9834921,1553.957039,Ile-de-France,11,91,9,0
91,Essonne,2019,30688,80.34,3820,maïs,Hiver (Stockage),178.9833333,1437.9521,Ile-de-France,11,91,1,20
91,Essonne,2019,30688,80.34,3820,maïs,Hiver (Stockage),178.9833333,1437.9521,Ile-de-France,11,91,2,0
91,Essonne,2019,30688,80.34,3820,maïs,Hiver (Stockage),178.9833333,1437.9521,Ile-de-France,11,91,3,90
91,Essonne,2019,30688,80.34,3820,maïs,Hiver (Stockage),178.9833333,1437.9521,Ile-de-France,11,91,10,80
91,Essonne,2019,30688,80.34,3820,maïs,Hiver (Stockage),178.9833333,1437.9521,Ile-de-France,11,91,11,90
91,Essonne,2019,30688,80.34,3820,maïs,Hiver (Stockage),178.9833333,1437.9521,Ile-de-France,11,91,12,80
91,Essonne,2019,30688,80.34,3820,maïs,Été (Récolte),173.3798333,1392.933581,Ile-de-France,11,91,4,40
91,Essonne,2019,30688,80.34,3820,maïs,Été (Récolte),173.3798333,1392.933581,Ile-de-France,11,91,5,90
91,Essonne,2019,30688,80.34,3820,maïs,Été (Récolte),173.3798333,1392.933581,Ile-de-France,11,91,6,50
91,Essonne,2019,30688,80.34,3820,maïs,Été (Récolte),173.3798333,1392.933581,Ile-de-France,11,91,7,70
91,Essonne,2019,30688,80.34,3820,maïs,Été (Récolte),173.3798333,1392.933581,Ile-de-France,11,91,8,80
91,Essonne,2019,30688,80.34,3820,maïs,Été (Récolte),173.3798333,1392.933581,Ile-de-France,11,91,9,80
91,Essonne,2020,30870,72.98,4230,maïs,Hiver (Stockage),173.2641379,1264.481679,Ile-de-France,11,91,1,30
91,Essonne,2020,30870,72.98,4230,maïs,Hiver (Stockage),173.2641379,1264.481679,Ile-de-France,11,91,2,70
91,Essonne,2020,30870,72.98,4230,maïs,Hiver (Stockage),173.2641379,1264.481679,Ile-de-France,11,91,3,70
91,Essonne,2020,30870,72.98,4230,maïs,Hiver (Stockage),173.2641379,1264.481679,Ile-de-France,11,91,10,30
91,Essonne,2020,30870,72.98,4230,maïs,Hiver (Stockage),173.2641379,1264.481679,Ile-de-France,11,91,11,20
91,Essonne,2020,30870,72.98,4230,maïs,Hiver (Stockage),173.2641379,1264.481679,Ile-de-France,11,91,12,30
91,Essonne,2020,30870,72.98,4230,maïs,Été (Récolte),177.3897619,1294.590482,Ile-de-France,11,91,4,80
91,Essonne,2020,30870,72.98,4230,maïs,Été (Récolte),177.3897619,1294.590482,Ile-de-France,11,91,5,40
91,Essonne,2020,30870,72.98,4230,maïs,Été (Récolte),177.3897619,1294.590482,Ile-de-France,11,91,6,50
91,Essonne,2020,30870,72.98,4230,maïs,Été (Récolte),177.3897619,1294.590482,Ile-de-France,11,91,7,80
91,Essonne,2020,30870,72.98,4230,maïs,Été (Récolte),177.3897619,1294.590482,Ile-de-France,11,91,8,70
91,Essonne,2020,30870,72.98,4230,maïs,Été (Récolte),177.3897619,1294.590482,Ile-de-France,11,91,9,80
91,Essonne,2021,36694.5,104.99,3495,maïs,Hiver (Stockage),225.2478846,2364.877541,Ile-de-France,11,91,1,50
91,Essonne,2021,36694.5,104.99,3495,maïs,Hiver (Stockage),225.2478846,2364.877541,Ile-de-France,11,91,2,80
91,Essonne,2021,36694.5,104.99,3495,maïs,Hiver (Stockage),225.2478846,2364.877541,Ile-de-France,11,91,3,70
91,Essonne,2021,36694.5,104.99,3495,maïs,Hiver (Stockage),225.2478846,2364.877541,Ile-de-France,11,91,10,30
91,Essonne,2021,36694.5,104.99,3495,maïs,Hiver (Stockage),225.2478846,2364.877541,Ile-de-France,11,91,11,50
91,Essonne,2021,36694.5,104.99,3495,maïs,Hiver (Stockage),225.2478846,2364.877541,Ile-de-France,11,91,12,20
91,Essonne,2021,36694.5,104.99,3495,maïs,Été (Récolte),244.6026667,2568.083397,Ile-de-France,11,91,4,40
91,Essonne,2021,36694.5,104.99,3495,maïs,Été (Récolte),244.6026667,2568.083397,Ile-de-France,11,91,5,20
91,Essonne,2021,36694.5,104.99,3495,maïs,Été (Récolte),244.6026667,2568.083397,Ile-de-France,11,91,6,80
91,Essonne,2021,36694.5,104.99,3495,maïs,Été (Récolte),244.6026667,2568.083397,Ile-de-France,11,91,7,40
91,Essonne,2021,36694.5,104.99,3495,maïs,Été (Récolte),244.6026667,2568.083397,Ile-de-France,11,91,8,30
91,Essonne,2021,36694.5,104.99,3495,maïs,Été (Récolte),244.6026667,2568.083397,Ile-de-France,11,91,9,40
91,Essonne,2022,30234,87.94,3438,maïs,Hiver (Stockage),299.9945652,2638.152207,Ile-de-France,11,91,1,10
91,Essonne,2022,30234,87.94,3438,maïs,Hiver (Stockage),299.9945652,2638.152207,Ile-de-France,11,91,2,70
91,Essonne,2022,30234,87.94,3438,maïs,Hiver (Stockage),299.9945652,2638.152207,Ile-de-France,11,91,3,90
91,Essonne,2022,30234,87.94,3438,maïs,Hiver (Stockage),299.9945652,2638.152207,Ile-de-France,11,91,10,50
91,Essonne,2022,30234,87.94,3438,maïs,Hiver (Stockage),299.9945652,2638.152207,Ile-de-France,11,91,11,90
91,Essonne,2022,30234,87.94,3438,maïs,Hiver (Stockage),299.9945652,2638.152207,Ile-de-France,11,91,12,20
91,Essonne,2022,30234,87.94,3438,maïs,Été (Récolte),337.4236842,2967.303879,Ile-de-France,11,91,4,30
91,Essonne,2022,30234,87.94,3438,maïs,Été (Récolte),337.4236842,2967.303879,Ile-de-France,11,91,5,50
91,Essonne,2022,30234,87.94,3438,maïs,Été (Récolte),337.4236842,2967.303879,Ile-de-France,11,91,6,70
91,Essonne,2022,30234,87.94,3438,maïs,Été (Récolte),337.4236842,2967.303879,Ile-de-France,11,91,7,60
91,Essonne,2022,30234,87.94,3438,maïs,Été (Récolte),337.4236842,2967.303879,Ile-de-France,11,91,8,870
91,Essonne,2022,30234,87.94,3438,maïs,Été (Récolte),337.4236842,2967.303879,Ile-de-France,11,91,9,10
91,Essonne,2023,37435.6,97.46,3841,maïs,Hiver (Stockage),296.9126563,2893.710748,Ile-de-France,11,91,1,40
91,Essonne,2023,37435.6,97.46,3841,maïs,Hiver (Stockage),296.9126563,2893.710748,Ile-de-France,11,91,2,50
91,Essonne,2023,37435.6,97.46,3841,maïs,Hiver (Stockage),296.9126563,2893.710748,Ile-de-France,11,91,3,20
91,Essonne,2023,37435.6,97.46,3841,maïs,Hiver (Stockage),296.9126563,2893.710748,Ile-de-France,11,91,10,70
91,Essonne,2023,37435.6,97.46,3841,maïs,Hiver (Stockage),296.9126563,2893.710748,Ile-de-France,11,91,11,50
91,Essonne,2023,37435.6,97.46,3841,maïs,Hiver (Stockage),296.9126563,2893.710748,Ile-de-France,11,91,12,20
91,Essonne,2023,37435.6,97.46,3841,maïs,Été (Récolte),234.9913333,2290.225535,Ile-de-France,11,91,4,70
91,Essonne,2023,37435.6,97.46,3841,maïs,Été (Récolte),234.9913333,2290.225535,Ile-de-France,11,91,5,20
91,Essonne,2023,37435.6,97.46,3841,maïs,Été (Récolte),234.9913333,2290.225535,Ile-de-France,11,91,6,0
91,Essonne,2023,37435.6,97.46,3841,maïs,Été (Récolte),234.9913333,2290.225535,Ile-de-France,11,91,7,90
91,Essonne,2023,37435.6,97.46,3841,maïs,Été (Récolte),234.9913333,2290.225535,Ile-de-France,11,91,8,80
91,Essonne,2023,37435.6,97.46,3841,maïs,Été (Récolte),234.9913333,2290.225535,Ile-de-France,11,91,9,40
91,Essonne,2024,54188.1,105.6,5131,maïs,Hiver (Stockage),189.8287931,2004.592055,Ile-de-France,11,91,1,10
91,Essonne,2024,54188.1,105.6,5131,maïs,Hiver (Stockage),189.8287931,2004.592055,Ile-de-France,11,91,2,90
91,Essonne,2024,54188.1,105.6,5131,maïs,Hiver (Stockage),189.8287931,2004.592055,Ile-de-France,11,91,3,10
91,Essonne,2024,54188.1,105.6,5131,maïs,Hiver (Stockage),189.8287931,2004.592055,Ile-de-France,11,91,10,10
91,Essonne,2024,54188.1,105.6,5131,maïs,Hiver (Stockage),189.8287931,2004.592055,Ile-de-France,11,91,11,70
91,Essonne,2024,54188.1,105.6,5131,maïs,Hiver (Stockage),189.8287931,2004.592055,Ile-de-France,11,91,12,50
91,Essonne,2024,54188.1,105.6,5131,maïs,Été (Récolte),212.4789655,2243.777876,Ile-de-France,11,91,4,60
91,Essonne,2024,54188.1,105.6,5131,maïs,Été (Récolte),212.4789655,2243.777876,Ile-de-France,11,91,5,90
91,Essonne,2024,54188.1,105.6,5131,maïs,Été (Récolte),212.4789655,2243.777876,Ile-de-France,11,91,6,10
91,Essonne,2024,54188.1,105.6,5131,maïs,Été (Récolte),212.4789655,2243.777876,Ile-de-France,11,91,7,40
91,Essonne,2024,54188.1,105.6,5131,maïs,Été (Récolte),212.4789655,2243.777876,Ile-de-France,11,91,8,30
91,Essonne,2024,54188.1,105.6,5131,maïs,Été (Récolte),212.4789655,2243.777876,Ile-de-France,11,91,9,40
91,Essonne,2021,29026.5,37,7845,Colza,Hiver (Stockage),554.2803738,2050.837383,Ile-de-France,11,91,1,40
91,Essonne,2021,29026.5,37,7845,Colza,Hiver (Stockage),554.2803738,2050.837383,Ile-de-France,11,91,2,20
91,Essonne,2021,29026.5,37,7845,Colza,Hiver (Stockage),554.2803738,2050.837383,Ile-de-France,11,91,3,80
91,Essonne,2021,29026.5,37,7845,Colza,Hiver (Stockage),554.2803738,2050.837383,Ile-de-France,11,91,10,90
91,Essonne,2021,29026.5,37,7845,Colza,Hiver (Stockage),554.2803738,2050.837383,Ile-de-France,11,91,11,20
91,Essonne,2021,29026.5,37,7845,Colza,Hiver (Stockage),554.2803738,2050.837383,Ile-de-France,11,91,12,60
91,Essonne,2022,39729,41,9690,Colza,Hiver (Stockage),871.7093023,3574.00814,Ile-de-France,11,91,1,0
91,Essonne,2022,39729,41,9690,Colza,Hiver (Stockage),871.7093023,3574.00814,Ile-de-France,11,91,2,0
91,Essonne,2022,39729,41,9690,Colza,Hiver (Stockage),871.7093023,3574.00814,Ile-de-France,11,91,3,40
91,Essonne,2022,39729,41,9690,Colza,Hiver (Stockage),871.7093023,3574.00814,Ile-de-France,11,91,10,60
91,Essonne,2022,39729,41,9690,Colza,Hiver (Stockage),871.7093023,3574.00814,Ile-de-France,11,91,11,30
91,Essonne,2022,39729,41,9690,Colza,Hiver (Stockage),871.7093023,3574.00814,Ile-de-France,11,91,12,40
91,Essonne,2022,39729,41,9690,Colza,Été (Récolte),637.575,2614.0575,Ile-de-France,11,91,4,80
91,Essonne,2022,39729,41,9690,Colza,Été (Récolte),637.575,2614.0575,Ile-de-France,11,91,5,20
91,Essonne,2022,39729,41,9690,Colza,Été (Récolte),637.575,2614.0575,Ile-de-France,11,91,6,0
91,Essonne,2022,39729,41,9690,Colza,Été (Récolte),637.575,2614.0575,Ile-de-France,11,91,7,0
91,Essonne,2022,39729,41,9690,Colza,Été (Récolte),637.575,2614.0575,Ile-de-France,11,91,8,90
91,Essonne,2022,39729,41,9690,Colza,Été (Récolte),637.575,2614.0575,Ile-de-France,11,91,9,70
91,Essonne,2023,33854,34,9957,Colza,Été (Récolte),468.9090909,1594.290909,Ile-de-France,11,91,4,0
91,Essonne,2023,33854,34,9957,Colza,Été (Récolte),468.9090909,1594.290909,Ile-de-France,11,91,5,70
91,Essonne,2023,33854,34,9957,Colza,Été (Récolte),468.9090909,1594.290909,Ile-de-France,11,91,6,80
91,Essonne,2023,33854,34,9957,Colza,Été (Récolte),468.9090909,1594.290909,Ile-de-France,11,91,7,10
91,Essonne,2023,33854,34,9957,Colza,Été (Récolte),468.9090909,1594.290909,Ile-de-France,11,91,8,20
91,Essonne,2023,33854,34,9957,Colza,Été (Récolte),468.9090909,1594.290909,Ile-de-France,11,91,9,70
91,Essonne,2023,33854,34,9957,Colza,Hiver (Stockage),530.8043478,1804.734783,Ile-de-France,11,91,1,50
91,Essonne,2023,33854,34,9957,Colza,Hiver (Stockage),530.8043478,1804.734783,Ile-de-France,11,91,2,90
91,Essonne,2023,33854,34,9957,Colza,Hiver (Stockage),530.8043478,1804.734783,Ile-de-France,11,91,3,0
91,Essonne,2023,33854,34,9957,Colza,Hiver (Stockage),530.8043478,1804.734783,Ile-de-France,11,91,10,80
91,Essonne,2023,33854,34,9957,Colza,Hiver (Stockage),530.8043478,1804.734783,Ile-de-France,11,91,11,20
91,Essonne,2023,33854,34,9957,Colza,Hiver (Stockage),530.8043478,1804.734783,Ile-de-France,11,91,12,10
91,Essonne,2024,31530,31.8,9913,Colza,Hiver (Stockage),427.6666667,1359.98,Ile-de-France,11,91,1,10
91,Essonne,2024,31530,31.8,9913,Colza,Hiver (Stockage),427.6666667,1359.98,Ile-de-France,11,91,2,30
91,Essonne,2024,31530,31.8,9913,Colza,Hiver (Stockage),427.6666667,1359.98,Ile-de-France,11,91,3,50
91,Essonne,2024,31530,31.8,9913,Colza,Hiver (Stockage),427.6666667,1359.98,Ile-de-France,11,91,10,40
91,Essonne,2024,31530,31.8,9913,Colza,Hiver (Stockage),427.6666667,1359.98,Ile-de-France,11,91,11,0
91,Essonne,2024,31530,31.8,9913,Colza,Hiver (Stockage),427.6666667,1359.98,Ile-de-France,11,91,12,40
91,Essonne,2024,31530,31.8,9913,Colza,Été (Récolte),468.5637255,1490.032647,Ile-de-France,11,91,4,80
91,Essonne,2024,31530,31.8,9913,Colza,Été (Récolte),468.5637255,1490.032647,Ile-de-France,11,91,5,0
91,Essonne,2024,31530,31.8,9913,Colza,Été (Récolte),468.5637255,1490.032647,Ile-de-France,11,91,6,80
91,Essonne,2024,31530,31.8,9913,Colza,Été (Récolte),468.5637255,1490.032647,Ile-de-France,11,91,7,90
91,Essonne,2024,31530,31.8,9913,Colza,Été (Récolte),468.5637255,1490.032647,Ile-de-France,11,91,8,20
91,Essonne,2024,31530,31.8,9913,Colza,Été (Récolte),468.5637255,1490.032647,Ile-de-France,11,91,9,60
91,Essonne,2021,3856,32,1205,Tournesol,Hiver (Stockage),545.3373494,1745.079518,Ile-de-France,11,91,1,20
91,Essonne,2021,3856,32,1205,Tournesol,Hiver (Stockage),545.3373494,1745.079518,Ile-de-France,11,91,2,216
91,Essonne,2021,3856,32,1205,Tournesol,Hiver (Stockage),545.3373494,1745.079518,Ile-de-France,11,91,3,70
91,Essonne,2021,3856,32,1205,Tournesol,Hiver (Stockage),545.3373494,1745.079518,Ile-de-France,11,91,10,80
91,Essonne,2021,3856,32,1205,Tournesol,Hiver (Stockage),545.3373494,1745.079518,Ile-de-France,11,91,11,70
91,Essonne,2021,3856,32,1205,Tournesol,Hiver (Stockage),545.3373494,1745.079518,Ile-de-France,11,91,12,50
91,Essonne,2022,4790.8,28,1711,Tournesol,Hiver (Stockage),793.8,2222.64,Ile-de-France,11,91,1,70
91,Essonne,2022,4790.8,28,1711,Tournesol,Hiver (Stockage),793.8,2222.64,Ile-de-France,11,91,2,30
91,Essonne,2022,4790.8,28,1711,Tournesol,Hiver (Stockage),793.8,2222.64,Ile-de-France,11,91,3,40
91,Essonne,2022,4790.8,28,1711,Tournesol,Hiver (Stockage),793.8,2222.64,Ile-de-France,11,91,10,30
91,Essonne,2022,4790.8,28,1711,Tournesol,Hiver (Stockage),793.8,2222.64,Ile-de-France,11,91,11,0
91,Essonne,2022,4790.8,28,1711,Tournesol,Hiver (Stockage),793.8,2222.64,Ile-de-France,11,91,12,0
91,Essonne,2022,4790.8,28,1711,Tournesol,Été (Récolte),714.5263158,2000.673684,Ile-de-France,11,91,4,337
91,Essonne,2022,4790.8,28,1711,Tournesol,Été (Récolte),714.5263158,2000.673684,Ile-de-France,11,91,5,281
91,Essonne,2022,4790.8,28,1711,Tournesol,Été (Récolte),714.5263158,2000.673684,Ile-de-France,11,91,6,161
91,Essonne,2022,4790.8,28,1711,Tournesol,Été (Récolte),714.5263158,2000.673684,Ile-de-France,11,91,7,106
91,Essonne,2022,4790.8,28,1711,Tournesol,Été (Récolte),714.5263158,2000.673684,Ile-de-France,11,91,8,50
91,Essonne,2022,4790.8,28,1711,Tournesol,Été (Récolte),714.5263158,2000.673684,Ile-de-France,11,91,9,80
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Été (Récolte),489.6428571,1567.346786,Ile-de-France,11,91,4,90
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Été (Récolte),489.6428571,1567.346786,Ile-de-France,11,91,5,50
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Été (Récolte),489.6428571,1567.346786,Ile-de-France,11,91,6,639
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Été (Récolte),489.6428571,1567.346786,Ile-de-France,11,91,7,10
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Été (Récolte),489.6428571,1567.346786,Ile-de-France,11,91,8,232
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Été (Récolte),489.6428571,1567.346786,Ile-de-France,11,91,9,90
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Hiver (Stockage),548.8421053,1756.843579,Ile-de-France,11,91,1,10
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Hiver (Stockage),548.8421053,1756.843579,Ile-de-France,11,91,2,842
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Hiver (Stockage),548.8421053,1756.843579,Ile-de-France,11,91,3,40
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Hiver (Stockage),548.8421053,1756.843579,Ile-de-France,11,91,10,60
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Hiver (Stockage),548.8421053,1756.843579,Ile-de-France,11,91,11,0
91,Essonne,2023,6676.7,32.01,2086,Tournesol,Hiver (Stockage),548.8421053,1756.843579,Ile-de-France,11,91,12,80
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Hiver (Stockage),407.1111111,863.0755556,Ile-de-France,11,91,1,40
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Hiver (Stockage),407.1111111,863.0755556,Ile-de-France,11,91,2,0
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Hiver (Stockage),407.1111111,863.0755556,Ile-de-France,11,91,3,0
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Hiver (Stockage),407.1111111,863.0755556,Ile-de-France,11,91,10,90
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Hiver (Stockage),407.1111111,863.0755556,Ile-de-France,11,91,11,40
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Hiver (Stockage),407.1111111,863.0755556,Ile-de-France,11,91,12,1072
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Été (Récolte),478.1776316,1013.736579,Ile-de-France,11,91,4,50
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Été (Récolte),478.1776316,1013.736579,Ile-de-France,11,91,5,70
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Été (Récolte),478.1776316,1013.736579,Ile-de-France,11,91,6,112
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Été (Récolte),478.1776316,1013.736579,Ile-de-France,11,91,7,86
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Été (Récolte),478.1776316,1013.736579,Ile-de-France,11,91,8,75
91,Essonne,2024,2938.5,21.2,1388,Tournesol,Été (Récolte),478.1776316,1013.736579,Ile-de-France,11,91,9,60
91,Essonne,2021,742,28,265,Soja,Hiver (Stockage),568.5185185,1591.851852,Ile-de-France,11,91,1,20
91,Essonne,2021,742,28,265,Soja,Hiver (Stockage),568.5185185,1591.851852,Ile-de-France,11,91,2,20
91,Essonne,2021,742,28,265,Soja,Hiver (Stockage),568.5185185,1591.851852,Ile-de-France,11,91,3,9
91,Essonne,2021,742,28,265,Soja,Hiver (Stockage),568.5185185,1591.851852,Ile-de-France,11,91,10,60
91,Essonne,2021,742,28,265,Soja,Hiver (Stockage),568.5185185,1591.851852,Ile-de-France,11,91,11,575
91,Essonne,2021,742,28,265,Soja,Hiver (Stockage),568.5185185,1591.851852,Ile-de-France,11,91,12,0
91,Essonne,2022,1232,28,440,Soja,Hiver (Stockage),674.875,1889.65,Ile-de-France,11,91,1,50
91,Essonne,2022,1232,28,440,Soja,Hiver (Stockage),674.875,1889.65,Ile-de-France,11,91,2,10
91,Essonne,2022,1232,28,440,Soja,Hiver (Stockage),674.875,1889.65,Ile-de-France,11,91,3,90
91,Essonne,2022,1232,28,440,Soja,Hiver (Stockage),674.875,1889.65,Ile-de-France,11,91,10,70
91,Essonne,2022,1232,28,440,Soja,Hiver (Stockage),674.875,1889.65,Ile-de-France,11,91,11,10
91,Essonne,2022,1232,28,440,Soja,Hiver (Stockage),674.875,1889.65,Ile-de-France,11,91,12,30
91,Essonne,2022,1232,28,440,Soja,Été (Récolte),669.6666667,1875.066667,Ile-de-France,11,91,4,374
91,Essonne,2022,1232,28,440,Soja,Été (Récolte),669.6666667,1875.066667,Ile-de-France,11,91,5,275
91,Essonne,2022,1232,28,440,Soja,Été (Récolte),669.6666667,1875.066667,Ile-de-France,11,91,6,158
91,Essonne,2022,1232,28,440,Soja,Été (Récolte),669.6666667,1875.066667,Ile-de-France,11,91,7,64
91,Essonne,2022,1232,28,440,Soja,Été (Récolte),669.6666667,1875.066667,Ile-de-France,11,91,8,9
91,Essonne,2022,1232,28,440,Soja,Été (Récolte),669.6666667,1875.066667,Ile-de-France,11,91,9,80
91,Essonne,2023,1522.1,27.98,544,Soja,Hiver (Stockage),607.5,1699.785,Ile-de-France,11,91,1,148
91,Essonne,2023,1522.1,27.98,544,Soja,Hiver (Stockage),607.5,1699.785,Ile-de-France,11,91,2,40
91,Essonne,2023,1522.1,27.98,544,Soja,Hiver (Stockage),607.5,1699.785,Ile-de-France,11,91,3,73
91,Essonne,2023,1522.1,27.98,544,Soja,Hiver (Stockage),607.5,1699.785,Ile-de-France,11,91,10,10
91,Essonne,2023,1522.1,27.98,544,Soja,Hiver (Stockage),607.5,1699.785,Ile-de-France,11,91,11,20
91,Essonne,2023,1522.1,27.98,544,Soja,Hiver (Stockage),607.5,1699.785,Ile-de-France,11,91,12,285
91,Essonne,2023,1522.1,27.98,544,Soja,Été (Récolte),474.6666667,1328.117333,Ile-de-France,11,91,4,73
